ChEMBL ID,Name,Synonyms,Type,Max Phase,Molecular Weight,Targets,Bioactivities,AlogP,PSA,HBA,HBD,#RO5 Violations,#Rotatable Bonds,Passes Ro3,QED Weighted,CX ApKa,CX BpKa,CX LogP,CX LogD,Aromatic Rings,Structure Type,Inorganic Flag,Heavy Atoms,HBA Lipinski,HBD Lipinski,#RO5 Violations (Lipinski),Molecular Weight (Monoisotopic),Molecular Species,Molecular Formula,Smiles
CHEMBL1566888,,,Small molecule,0,173.19,8,9,0.52,80.39,3,2,0,1,N,0.48,-3.39,2.92,0.1,-2.05,1,MOL,-1,11,4,3,0,173.0147,ACID,C6H7NO3S,Nc1ccc(S(=O)(=O)O)cc1
CHEMBL1518369,CUMENE HYDROPEROXIDE,Cumene Hydroperoxide,Small molecule,0,152.19,15,35,2.41,29.46,2,1,0,2,Y,0.52,11.7,None,2.35,2.35,1,MOL,-1,11,2,1,0,152.0837,NEUTRAL,C9H12O2,CC(C)(OO)c1ccccc1
CHEMBL1577380,,,Small molecule,0,198.25,8,11,1.44,54.12,3,2,0,2,Y,0.71,11.24,None,1.68,1.68,1,MOL,-1,13,4,2,0,198.0463,NEUTRAL,C8H10N2O2S,CCOC(=O)NC(=S)c1ccc[nH]1
CHEMBL39973,,,Small molecule,0,175.19,1,1,0.84,37.38,2,0,0,0,Y,0.55,9.56,None,0.9,0.89,1,MOL,-1,13,3,0,0,175.0633,NEUTRAL,C10H9NO2,CN1C(=O)Cc2ccccc2C1=O
CHEMBL3739986,,,Small molecule,0,171.16,1,1,-0.3,77.24,6,1,0,2,N,0.62,4.45,None,1.21,-0.29,1,MOL,-1,12,6,1,0,171.0644,ACID,C6H9N3O3,CCOC(=O)c1nn(C)nc1O
CHEMBL1528012,,,Small molecule,0,175.01,10,10,2.81,17.07,1,0,0,1,Y,0.6,None,None,2.89,2.89,1,MOL,-1,10,1,0,0,173.9639,None,C7H4Cl2O,O=Cc1ccc(Cl)c(Cl)c1
CHEMBL3742475,,,Small molecule,0,189.26,,,1.42,39.12,1,2,0,2,Y,0.74,None,12.06,1.55,-0.86,1,MOL,-1,14,3,2,0,189.1266,BASE,C11H15N3,C[C@H]1CN(Cc2ccccc2)C(=N)N1
CHEMBL40633,,,Small molecule,0,162.24,3,5,0.83,38.05,2,2,0,1,Y,0.64,None,9.53,0.43,-2.03,1,MOL,-1,12,2,3,0,162.1157,BASE,C10H14N2,NCC1CNCc2ccccc21
CHEMBL1568017,,,Small molecule,0,180.16,3,3,1.55,72.24,3,1,0,2,N,0.55,13.43,None,1.15,1.15,1,MOL,-1,13,5,1,0,180.0535,NEUTRAL,C8H8N2O3,CC(=O)Nc1cccc([N+](=O)[O-])c1
CHEMBL40833,,,Small molecule,0,108.14,17,32,0.97,38.91,2,1,0,0,Y,0.54,None,7.62,1.03,0.63,1,MOL,-1,8,2,2,0,108.0687,NEUTRAL,C6H8N2,Cc1ccnc(N)c1
CHEMBL40812,,,Small molecule,0,188.23,1,3,2.48,34.14,2,0,0,2,Y,0.67,8.22,None,2.64,2.58,1,MOL,-1,14,2,0,0,188.0837,NEUTRAL,C12H12O2,CCCC1C(=O)c2ccccc2C1=O
CHEMBL289383,,,Small molecule,0,151.21,1,1,1,54.7,2,2,0,1,Y,0.63,None,9.87,0.32,-2.07,1,MOL,-1,11,3,3,0,151.1109,BASE,C8H13N3,N[C@H]1CCC[C@@H]1c1c[nH]cn1
CHEMBL11031,,,Small molecule,0,188.23,5,5,2.6,26.3,2,0,0,0,Y,0.58,None,None,2.46,2.46,1,MOL,-1,14,2,0,0,188.0837,NEUTRAL,C12H12O2,C=C1C(=O)c2ccccc2OC1(C)C
CHEMBL1527412,,,Small molecule,0,154.14,5,6,1.32,55.12,1,2,0,1,Y,0.63,None,None,1.02,1.02,1,MOL,-1,11,3,3,0,154.0542,NEUTRAL,C7H7FN2O,NC(=O)Nc1ccc(F)cc1
CHEMBL24720,ALPHA HYDROXY BENZYLPHOSPHONATE,,Small molecule,0,188.12,4,5,0.86,77.76,2,3,0,2,N,0.6,1.22,None,0.18,-2.27,1,MOL,-1,12,4,3,0,188.0238,ACID,C7H9O4P,O=P(O)(O)C(O)c1ccccc1
CHEMBL273749,,,Small molecule,0,184.15,14,19,0.72,74.37,5,0,0,2,N,0.39,None,None,1.22,1.22,1,MOL,-1,13,6,0,0,184.0484,None,C7H8N2O4,COC(=O)c1cn(C)cc1[N+](=O)[O-]
CHEMBL26551,,,Small molecule,0,188.25,2,2,0.67,44,5,0,0,2,N,0.68,None,None,1.48,1.48,1,MOL,-1,12,4,0,0,188.0619,None,C7H12N2O2S,CCn1c(=O)sn(C(C)C)c1=O
CHEMBL24164,,Phosphoric Acid Mono-P-Tolyl Ester,Small molecule,0,188.12,1,1,1.47,66.76,2,2,0,2,N,0.69,1.79,None,1.53,-1.58,1,MOL,-1,12,4,2,0,188.0238,ACID,C7H9O4P,Cc1ccc(OP(=O)(O)O)cc1
CHEMBL1537021,,,Small molecule,0,156.21,6,6,1.21,46.01,4,1,0,1,N,0.49,13.37,1.2,1.78,1.78,1,MOL,-1,10,3,1,0,156.0357,NEUTRAL,C6H8N2OS,CSc1cc(C)nc(O)n1
CHEMBL1543114,,,Small molecule,0,170.18,15,19,1.46,54.46,3,1,0,0,Y,0.56,5.98,None,1.41,0.6,1,MOL,-1,13,4,1,0,170.0592,ACID,C9H6N4,c1ccc2[nH]c3ncnc-3nc2c1
CHEMBL39537,,,Small molecule,0,147.22,1,1,2.02,26.02,1,1,0,0,Y,0.6,None,9.55,2.09,-0.01,1,MOL,-1,11,1,2,0,147.1048,BASE,C10H13N,N[C@H]1CCCc2ccccc21
CHEMBL19393,LEVAMFETAMINE,LEVAMFETAMINE|l-Amphetamine,Small molecule,0,135.21,13,41,1.58,26.02,1,1,0,2,Y,0.65,None,10.01,1.8,-0.67,1,MOL,0,10,1,2,0,135.1048,BASE,C9H13N,C[C@@H](N)Cc1ccccc1
CHEMBL1470292,,,Small molecule,0,183.28,11,11,1.83,25.16,3,1,0,2,Y,0.71,None,None,1.26,1.26,1,MOL,-1,12,2,1,0,183.0718,NEUTRAL,C9H13NOS,Cc1cc(=S)cc(C)n1CCO
CHEMBL25894,ZINGERONE,Vanillylacetone|Zingerone,Small molecule,0,194.23,15,49,1.92,46.53,3,1,0,4,N,0.8,9.95,None,1.92,1.92,1,MOL,-1,14,3,1,0,194.0943,NEUTRAL,C11H14O3,COc1cc(CCC(C)=O)ccc1O
CHEMBL27700,,Benzyl-Cyclopropyl-Amine,Small molecule,0,147.22,2,10,1.94,12.03,1,1,0,3,Y,0.69,None,9.17,2,0.24,1,MOL,-1,11,1,1,0,147.1048,BASE,C10H13N,c1ccc(CNC2CC2)cc1
CHEMBL1491941,,5-Aminonicotinic Acid,Small molecule,0,138.13,21,35,0.36,76.21,3,2,0,1,N,0.59,1.4,6.75,-1.6,-2.32,1,MOL,-1,10,4,3,0,138.0429,ACID,C6H6N2O2,Nc1cncc(C(=O)O)c1
CHEMBL59389,,,Small molecule,0,123.16,5,5,0.22,54.7,2,2,0,1,Y,0.56,None,9.41,-0.57,-2.57,1,MOL,-1,9,3,3,0,123.0796,BASE,C6H9N3,N[C@@H]1C[C@@H]1c1c[nH]cn1
CHEMBL302231,,,Small molecule,0,137.19,5,5,0.47,54.7,2,2,0,2,Y,0.62,None,10.05,-0.41,-2.98,1,MOL,-1,10,3,3,0,137.0953,BASE,C7H11N3,NC[C@@H]1C[C@H]1c1c[nH]cn1
CHEMBL294607,,,Small molecule,0,199.3,3,5,2.75,26.02,1,1,0,0,Y,0.64,None,9.83,2.87,0.54,1,MOL,-1,15,1,2,0,199.1361,BASE,C14H17N,NC12CC=CCC1CCc1ccccc12
CHEMBL61527,,,Small molecule,0,180.25,1,1,1.54,25.36,3,0,0,4,N,0.7,None,8.05,0.9,0.16,1,MOL,-1,13,3,0,0,180.1263,NEUTRAL,C10H16N2O,CCN(C)Cc1cncc(OC)c1
CHEMBL44620,,,Small molecule,0,162.15,2,2,0.1,70.71,4,1,0,0,N,0.59,12.2,0.37,-0.41,-0.41,1,MOL,-1,12,5,1,0,162.0542,NEUTRAL,C7H6N4O,N#Cc1ncn2c1NC(=O)CC2
CHEMBL45590,,,Small molecule,0,190.16,1,2,0.39,69.15,5,0,0,1,N,0.64,None,None,-0.45,-0.45,1,MOL,-1,14,5,0,0,190.0378,NEUTRAL,C9H6N2O3,COC1=CC(=O)c2ncncc2C1=O
CHEMBL1479124,,,Small molecule,0,175.21,53,53,-0.46,55.2,4,0,0,2,N,0.61,None,3.3,-1.34,-1.34,1,MOL,-1,11,5,0,0,175.0415,NEUTRAL,C5H9N3O2S,CN(C)S(=O)(=O)n1ccnc1
CHEMBL61013,,,Small molecule,0,196.68,1,1,2.5,16.13,2,0,0,1,Y,0.69,None,7.46,1.77,1.44,1,MOL,-1,13,2,0,0,196.0767,NEUTRAL,C10H13ClN2,CN1CCCC1c1cncc(Cl)c1
CHEMBL61712,,,Small molecule,0,175.23,1,2,1.69,46.25,2,2,0,0,Y,0.63,10.63,9.89,0.94,-1.1,1,MOL,-1,13,2,3,0,175.0997,BASE,C11H13NO,N[C@@H]1CC2CC1c1cccc(O)c12
CHEMBL61749,,,Small molecule,0,175.23,1,2,1.69,46.25,2,2,0,0,Y,0.63,10.5,9.82,0.86,-1.12,1,MOL,-1,13,2,3,0,175.0997,BASE,C11H13NO,N[C@@H]1CC2CC1c1ccc(O)cc12
CHEMBL65143,,,Small molecule,0,183.28,1,3,1.27,29.02,4,0,0,1,N,0.66,None,8.04,1.05,0.32,1,MOL,-1,12,3,0,0,183.083,NEUTRAL,C8H13N3S,Cc1nsc(C2CCN(C)C2)n1
CHEMBL297896,,,Small molecule,0,194.23,3,3,1.4,38.5,4,0,0,2,N,0.71,None,7.55,0.6,0.22,1,MOL,-1,14,4,0,0,194.1055,NEUTRAL,C10H14N2O2,COc1cnc(C2=CCCN(C)C2)o1
CHEMBL50725,,,Small molecule,0,153.14,4,8,0.79,70.42,3,2,0,1,N,0.63,3.76,2.37,1.08,-1.89,1,MOL,-1,11,4,2,0,153.0426,ACID,C7H7NO3,Cc1ccc(C(=O)O)c(O)n1
CHEMBL1522048,,,Small molecule,0,192.21,14,15,1.88,46.53,2,1,0,5,N,0.72,3.92,None,2.39,-0.81,1,MOL,-1,14,3,1,0,192.0786,ACID,C11H12O3,C=CCc1ccccc1OCC(=O)O
CHEMBL1324191,,,Small molecule,0,154.17,5,6,0.67,55.12,3,1,0,3,Y,0.7,4.18,2.86,-0.01,-2.79,1,MOL,-1,11,4,1,0,154.0742,ACID,C7H10N2O2,Cc1ccnn1CCC(=O)O
CHEMBL1517248,,,Small molecule,0,195.17,11,11,0.96,76.49,4,1,0,3,N,0.73,3.81,2.3,0.55,-2.53,1,MOL,-1,14,5,1,0,195.0532,ACID,C9H9NO4,CCOC(=O)c1cncc(C(=O)O)c1
CHEMBL1319213,,,Small molecule,0,152.15,11,15,1.49,69.16,3,1,0,1,N,0.38,None,2.08,1.6,1.6,1,MOL,-1,11,4,2,0,152.0586,NEUTRAL,C7H8N2O2,Cc1cc([N+](=O)[O-])ccc1N
CHEMBL44664,,,Small molecule,0,190.2,48,71,1.82,54.37,2,1,0,3,Y,0.58,3.41,None,2.23,-1.17,1,MOL,-1,14,3,1,0,190.063,ACID,C11H10O3,Cc1ccc(C(=O)/C=C/C(=O)O)cc1
CHEMBL296057,,,Small molecule,0,168.24,1,1,-0.19,66.73,3,3,0,5,N,0.53,None,9.74,-0.87,-3.4,1,MOL,-1,12,4,4,0,168.1375,BASE,C8H16N4,Cc1[nH]cnc1CCNCCN
CHEMBL288984,,,Small molecule,0,190.2,3,3,1.9,54.37,2,1,0,3,Y,0.58,3.36,None,2.11,-1.3,1,MOL,-1,14,3,1,0,190.063,ACID,C11H10O3,C/C(=C\C(=O)O)C(=O)c1ccccc1
CHEMBL47807,,,Small molecule,0,150.18,1,1,1.9,37.3,2,1,0,1,Y,0.62,7.91,None,1.74,1.62,1,MOL,-1,11,2,1,0,150.0681,NEUTRAL,C9H10O2,CC(=O)c1ccc(O)cc1C
CHEMBL1363623,,,Small molecule,0,196.2,8,9,1.79,55.76,3,1,0,4,N,0.8,4.14,None,1.67,-1.4,1,MOL,-1,14,4,1,0,196.0736,ACID,C10H12O4,CCOc1ccc(C(=O)O)cc1OC
CHEMBL46293,,N-Benzyl-Formamide,Small molecule,0,135.17,8,9,0.93,29.1,1,1,0,3,Y,0.61,None,None,0.87,0.87,1,MOL,-1,10,2,1,0,135.0684,NEUTRAL,C8H9NO,O=CNCc1ccccc1
CHEMBL45773,,,Small molecule,0,197.67,14,15,1.14,28.16,3,1,0,1,Y,0.69,None,8.78,1.75,0.36,1,MOL,-1,13,3,1,0,197.072,BASE,C9H12ClN3,Clc1cccc(N2CCNCC2)n1
CHEMBL1422953,,,Small molecule,0,170.17,3,3,0.8,86.49,4,1,0,1,N,0.63,None,3.46,-0.44,-0.44,1,MOL,-1,13,4,2,0,170.0592,NEUTRAL,C9H6N4,N#CC(C#N)=C(N)c1cccnc1
CHEMBL57912,,,Small molecule,0,180.25,3,3,1.41,25.36,3,0,0,5,N,0.68,None,8.97,0.97,-0.6,1,MOL,-1,13,3,0,0,180.1263,BASE,C10H16N2O,CCN(C)CCOc1cccnc1
CHEMBL62134,,,Small molecule,0,187.29,3,5,2.71,3.24,1,0,0,1,Y,0.65,None,8.56,2.86,1.68,1,MOL,-1,14,1,0,0,187.1361,BASE,C13H17N,Cc1cccc(C2=CCN(C)CC2)c1
CHEMBL59987,,,Small molecule,0,194.28,1,1,1.72,25.36,3,0,0,5,N,0.71,None,8.99,1.1,-0.5,1,MOL,-1,14,3,0,0,194.1419,BASE,C11H18N2O,CCN(C)CCOc1ccc(C)nc1
CHEMBL1413102,,,Small molecule,0,188.27,1,1,3.34,9.23,1,0,0,1,N,0.61,None,None,3.21,3.21,1,MOL,-1,14,1,0,0,188.1201,NEUTRAL,C13H16O,CC1C=CCCOC1c1ccccc1
CHEMBL46931,ORTHOCRESOL,ORTHOCRESOL|Orthocresol,Small molecule,0,108.14,13,32,1.7,20.23,1,1,0,0,Y,0.54,10.37,None,2.18,2.18,1,MOL,0,8,1,1,0,108.0575,NEUTRAL,C7H8O,Cc1ccccc1O
CHEMBL305135,,,Small molecule,0,137.19,5,5,0.47,54.7,2,2,0,2,Y,0.62,None,10.05,-0.41,-2.98,1,MOL,-1,10,3,3,0,137.0953,BASE,C7H11N3,NC[C@@H]1C[C@@H]1c1c[nH]cn1
CHEMBL46034,,,Small molecule,0,192.22,64,86,1.35,71.05,3,1,0,3,N,0.58,13.97,0.28,1.22,1.22,1,MOL,-1,14,5,2,0,192.1011,NEUTRAL,C9H12N4O,CN(C)/N=N/c1ccc(C(N)=O)cc1
CHEMBL297343,,,Small molecule,0,168.15,3,4,0.86,66.76,3,2,0,3,N,0.7,3.26,None,0.99,-2.44,1,MOL,-1,12,4,2,0,168.0423,ACID,C8H8O4,O=C(O)COc1ccc(O)cc1
CHEMBL4092893,,,Small molecule,0,182.22,6,7,2.55,50.44,2,1,0,3,Y,0.78,3,None,2.88,-0.59,1,MOL,-1,13,3,1,0,182.0943,ACID,C10H14O3,CCCc1oc(C(=O)O)c(C)c1C
CHEMBL73173,,2-Carboxypyridine 1-Oxide,Small molecule,0,139.11,10,10,0.02,64.24,2,1,0,1,N,0.44,2.21,None,-0.41,-3.93,1,MOL,-1,10,4,1,0,139.0269,ACID,C6H5NO3,O=C(O)c1cccc[n+]1[O-]
CHEMBL302885,,,Small molecule,0,170.17,3,5,0.86,79.7,3,2,0,2,N,0.51,9.12,None,-0.08,-0.09,1,MOL,-1,12,5,3,0,170.0691,NEUTRAL,C7H10N2O3,Cc1occc1CN(O)C(N)=O
CHEMBL1407764,,,Small molecule,0,192.26,9,9,2.66,37.3,1,1,0,5,N,0.78,4.6,None,3.46,0.73,1,MOL,-1,14,2,1,0,192.115,ACID,C12H16O2,CCCCc1ccc(CC(=O)O)cc1
CHEMBL62072,,,Small molecule,0,185.2,4,8,0.78,52.49,3,3,0,3,Y,0.65,8.1,9.52,-0.27,-0.89,1,MOL,-1,13,3,3,0,185.0852,BASE,C9H12FNO2,CNCC(O)c1ccc(F)c(O)c1
CHEMBL48056,,,Small molecule,0,177.25,2,67,1.43,35.25,2,1,0,1,Y,0.7,None,9.99,1.84,-0.62,1,MOL,-1,13,2,2,0,177.1154,BASE,C11H15NO,COc1ccc2c(c1C)CC(N)C2
CHEMBL295278,,,Small molecule,0,195.48,1,1,3.96,0,0,0,0,0,N,0.55,None,None,4.3,4.3,1,MOL,-1,10,0,0,0,193.9457,None,C7H5Cl3,Cc1cc(Cl)c(Cl)cc1Cl
CHEMBL1416743,,,Small molecule,0,179.17,8,10,1.2,61.55,4,1,0,1,N,0.52,None,2.46,0.98,0.98,1,MOL,-1,13,4,2,0,179.0582,NEUTRAL,C9H9NO3,CC(=O)c1cc2c(cc1N)OCO2
CHEMBL292690,,,Small molecule,0,134.18,5,5,1.15,38.91,2,1,0,0,Y,0.58,None,7.68,1.4,0.95,1,MOL,-1,10,2,2,0,134.0844,NEUTRAL,C8H10N2,Nc1ccc2c(n1)CCC2
CHEMBL60528,,,Small molecule,0,148.21,4,5,1.54,38.91,2,1,0,0,Y,0.61,None,7.79,1.97,1.47,1,MOL,-1,11,2,2,0,148.1,NEUTRAL,C9H12N2,Nc1cc2c(cn1)CCCC2
CHEMBL45758,,,Small molecule,0,183.64,3,6,2.9,27.96,2,0,0,2,Y,0.51,None,None,2.97,2.97,1,MOL,-1,12,3,0,0,183.0563,NEUTRAL,C8H10ClN3,CN(C)/N=N/c1ccccc1Cl
CHEMBL1485639,,,Small molecule,0,198.29,13,13,2.2,46.01,4,2,0,4,N,0.44,9.4,0.28,3.28,3.27,1,MOL,-1,13,3,1,0,198.0827,NEUTRAL,C9H14N2OS,CCCCCc1cc(O)nc(S)n1
CHEMBL292114,,,Small molecule,0,192.26,2,2,1.86,25.36,3,0,0,2,Y,0.71,None,8.13,1.6,0.79,1,MOL,-1,14,3,0,0,192.1263,NEUTRAL,C11H16N2O,COc1ccc(C2CCCN2C)cn1
CHEMBL71457,,,Small molecule,0,183.21,3,10,0.24,62.46,4,2,0,3,N,0.71,11.74,None,-0.02,-0.02,1,MOL,-1,13,4,2,0,183.0895,NEUTRAL,C9H13NO3,Cc1c(O)c(=O)ccn1CCCO
CHEMBL1489568,,,Small molecule,0,182.13,12,31,1.81,86.28,4,0,0,2,N,0.52,None,None,2.37,2.37,1,MOL,-1,13,6,0,0,182.0328,NEUTRAL,C7H6N2O4,Cc1ccc([N+](=O)[O-])c([N+](=O)[O-])c1
CHEMBL1516628,,,Small molecule,0,197.22,2,3,0.53,64.11,5,1,0,1,N,0.67,10.75,3.36,0.34,0.34,1,MOL,-1,13,5,1,0,197.0259,NEUTRAL,C7H7N3O2S,COc1ncnc2c1NC(=O)CS2
CHEMBL1392788,,,Small molecule,0,195.26,3,3,1.86,34.4,3,1,0,4,N,0.8,None,8.18,1.21,0.37,1,MOL,-1,14,3,1,0,195.1259,NEUTRAL,C11H17NO2,Cc1ccc(CNCC2CCCO2)o1
CHEMBL4092237,,,Small molecule,0,142.1,1,1,1.78,17.07,1,0,0,1,Y,0.55,None,None,1.97,1.97,1,MOL,-1,10,1,0,0,142.023,None,C7H4F2O,O=Cc1ccc(F)cc1F
CHEMBL1514906,,,Small molecule,0,176.21,5,9,1.87,37.3,2,1,0,3,Y,0.71,13.69,None,1.76,1.76,1,MOL,-1,13,2,1,0,176.0837,NEUTRAL,C11H12O2,C=C(C(C)=O)C(O)c1ccccc1
CHEMBL302380,,,Small molecule,0,187.25,1,1,1.38,37.81,3,1,0,1,Y,0.72,None,9.99,0.3,-2.21,1,MOL,-1,14,3,1,0,187.1109,BASE,C11H13N3,C1=C(c2ccnnc2)CC2CCC1N2
CHEMBL305325,,,Small molecule,0,187.25,1,1,1.38,37.81,3,1,0,1,Y,0.72,None,9.69,0.3,-1.95,1,MOL,-1,14,3,1,0,187.1109,BASE,C11H13N3,C1=C(c2ccnnc2)C2CCC(C1)N2
CHEMBL1530269,,,Small molecule,0,195.29,10,11,2.72,29.1,2,1,0,0,Y,0.68,13.14,None,2.96,2.96,1,MOL,-1,13,2,1,0,195.0718,NEUTRAL,C10H13NOS,Cc1cc2c(s1)CCCCC(=O)N2
CHEMBL433637,AZOMYCIN,Azomycin,Small molecule,0,113.08,7,15,0.32,71.82,3,1,0,1,N,0.42,7.74,0.47,0.48,0.32,1,MOL,-1,8,5,1,0,113.0225,NEUTRAL,C3H3N3O2,O=[N+]([O-])c1ncc[nH]1
CHEMBL294309,,,Small molecule,0,169.25,1,3,0.92,37.81,4,1,0,1,N,0.68,None,10.12,0.64,-1.99,1,MOL,-1,11,3,1,0,169.0674,BASE,C7H11N3S,Cc1nsc(C2CCNC2)n1
CHEMBL1403762,,,Small molecule,0,156.14,10,10,0.29,75.21,4,2,0,2,N,0.6,7.07,0.62,1.58,1.1,1,MOL,-1,11,5,2,0,156.0535,NEUTRAL,C6H8N2O3,CCOC(=O)c1c[nH]nc1O
CHEMBL304650,,,Small molecule,0,197.19,2,9,1.15,36.42,1,2,0,1,Y,0.71,None,8.82,1.11,-0.02,1,MOL,-1,14,3,2,0,197.0765,BASE,C9H9F2N3,Fc1cccc(F)c1N=C1NCCN1
CHEMBL66146,,,Small molecule,0,195.29,1,3,1.35,29.02,4,0,0,1,N,0.68,None,7.71,0.91,0.43,1,MOL,-1,13,3,0,0,195.083,NEUTRAL,C9H13N3S,c1nsc(C2CN3CCC2CC3)n1
CHEMBL1412591,,,Small molecule,0,197.28,5,5,1.9,63.81,3,2,0,5,N,0.71,9.99,None,1.26,1.26,1,MOL,-1,14,4,3,0,197.1528,NEUTRAL,C10H19N3O,CCCCCC(C)n1[nH]c(=O)cc1N
CHEMBL4095207,,,Small molecule,0,156.19,1,1,0.95,58.89,3,1,0,3,Y,0.71,6.04,None,1.68,0.86,1,MOL,-1,11,4,1,0,156.0899,ACID,C7H12N2O2,CC(C)CCc1noc(=O)[nH]1
CHEMBL1490664,,,Small molecule,0,196.28,12,13,1.7,50.17,5,1,0,2,N,0.78,None,3.13,0.96,0.96,1,MOL,-1,13,4,1,0,196.0783,NEUTRAL,C8H12N4S,CCc1nnc(NC2=NCCC2)s1
CHEMBL298348,,,Small molecule,0,179.26,1,10,1.98,35.25,2,1,0,4,N,0.77,None,10.27,2.09,-0.55,1,MOL,-1,13,2,2,0,179.131,BASE,C11H17NO,COc1ccc(CC[C@@H](C)N)cc1
CHEMBL57763,,,Small molecule,0,163.1,2,4,1.76,32.86,1,1,0,1,Y,0.63,12.83,None,1.66,1.66,1,MOL,-1,11,2,1,0,163.0245,NEUTRAL,C6H4F3NO,O=C(c1ccc[nH]1)C(F)(F)F
CHEMBL1532031,,,Small molecule,0,191.14,14,15,1.36,77.28,4,0,0,1,N,0.38,6.02,None,1.14,-0.24,1,MOL,-1,14,5,0,0,191.0219,ACID,C9H5NO4,O=C1CC(=O)c2c1cccc2[N+](=O)[O-]
CHEMBL1417454,,,Small molecule,0,167.16,7,7,1.18,59.42,3,1,0,3,Y,0.73,3.81,1.97,1.07,-2.07,1,MOL,-1,12,4,1,0,167.0582,ACID,C8H9NO3,CCOc1ccc(C(=O)O)cn1
CHEMBL1417512,,,Small molecule,0,153.18,3,3,0.51,61.03,4,1,0,2,N,0.67,None,6.17,0.21,0.19,1,MOL,-1,11,4,2,0,153.0902,NEUTRAL,C7H11N3O,COCc1cnc(C)nc1N
CHEMBL1454590,,,Small molecule,0,178.02,9,14,2.28,46.25,2,2,0,0,Y,0.47,7.38,3.83,2.05,1.74,1,MOL,-1,10,2,3,0,176.9748,NEUTRAL,C6H5Cl2NO,Nc1cc(Cl)c(O)c(Cl)c1
CHEMBL1464897,,,Small molecule,0,185.3,6,8,2.1,30.71,4,1,0,3,N,0.73,8.03,2.18,2.14,2.05,1,MOL,-1,12,3,0,0,185.0987,NEUTRAL,C8H15N3S,CCCn1c(S)nnc1C(C)C
CHEMBL1577638,,,Small molecule,0,192.17,6,7,1.37,64.73,4,0,0,2,N,0.52,None,2.81,1.75,1.75,1,MOL,-1,14,5,0,0,192.0535,NEUTRAL,C9H8N2O3,O=[N+]([O-])c1ccc(C2=NCCO2)cc1
CHEMBL1577740,,,Small molecule,0,195.17,11,11,0.25,89.62,3,2,0,4,N,0.72,3.7,None,0.14,-3.16,1,MOL,-1,14,5,3,0,195.0532,ACID,C9H9NO4,NC(=O)COc1ccccc1C(=O)O
CHEMBL4096085,,,Small molecule,0,176.14,1,1,1.56,38.91,2,1,0,1,Y,0.7,None,8.94,1.15,-0.39,1,MOL,-1,12,2,2,0,176.0561,BASE,C7H7F3N2,NCc1ccnc(C(F)(F)F)c1
CHEMBL1495917,,,Small molecule,0,199.21,3,4,1.12,70.12,3,1,0,1,N,0.74,10.18,0.17,0.61,0.61,1,MOL,-1,15,4,2,0,199.0746,NEUTRAL,C11H9N3O,N#CC1=C(N)N(c2ccccc2)C(=O)C1
CHEMBL4072680,,,Small molecule,0,167.16,1,1,0.48,83.55,3,3,0,2,N,0.6,1.75,9.6,-1.78,-1.83,1,MOL,-1,12,4,4,0,167.0582,ZWITTERION,C8H9NO3,NC(C(=O)O)c1ccccc1O
CHEMBL1573719,,,Small molecule,0,174.62,27,36,0.95,74.73,5,2,0,1,N,0.49,None,3.11,1.18,1.18,1,MOL,-1,10,4,3,0,173.9767,NEUTRAL,C4H3ClN4S,N#Cc1c(Cl)nsc1NN
CHEMBL1579121,,,Small molecule,0,165.26,8,10,1.94,26.02,1,1,0,1,Y,0.64,13.17,None,2.74,2.74,1,MOL,-1,11,1,2,0,165.0612,NEUTRAL,C9H11NS,Cc1ccc(C(N)=S)c(C)c1
CHEMBL1579403,,,Small molecule,0,143.62,4,5,1.58,26.02,1,1,0,0,Y,0.5,None,4.48,1.66,1.66,1,MOL,-1,8,1,2,0,107.0735,NEUTRAL,C7H10ClN,Cc1ccccc1N.Cl
CHEMBL1451314,,,Small molecule,0,154.12,5,6,1,76.26,4,1,0,1,N,0.48,9.19,0.51,1.5,1.5,1,MOL,-1,11,5,1,0,154.0378,NEUTRAL,C6H6N2O3,Cc1cnc(O)c([N+](=O)[O-])c1
CHEMBL1574179,,,Small molecule,0,182.19,8,28,0.07,99.73,4,2,0,3,N,0.51,6.64,1.72,-0.43,-1.05,1,MOL,-1,13,7,3,0,182.0916,NEUTRAL,C6H10N6O,CN(C)N=Nc1[nH]cnc1C(N)=O
CHEMBL1650057,,,Small molecule,0,177.25,1,1,2.22,37.81,3,1,0,2,Y,0.75,None,3.39,2,2,1,MOL,-1,13,3,1,0,177.1266,NEUTRAL,C10H15N3,c1cnc(NC2CCCCC2)nc1
CHEMBL1650068,,,Small molecule,0,147.18,1,1,0.55,29.02,3,0,0,2,Y,0.57,None,3.14,1.06,1.06,1,MOL,-1,11,3,0,0,147.0796,NEUTRAL,C8H9N3,C#CCN(C)c1ncccn1
CHEMBL1672865,,,Small molecule,0,191.19,9,12,-0.12,104.69,5,2,0,3,N,0.69,13.08,None,-0.56,-0.56,1,MOL,-1,14,6,3,0,191.0807,NEUTRAL,C8H9N5O,CCNc1nc(C(N)=O)cnc1C#N
CHEMBL1626087,,,Small molecule,0,153.23,,,0.79,40.71,2,2,0,3,Y,0.67,None,9.95,0.46,-2.01,1,MOL,-1,11,3,2,0,153.1266,BASE,C8H15N3,CNCCc1c(C)n[nH]c1C
